product_id,substance_name
1628,Oxymetazoline Hydrochloride
1629,Clarithromycin
1630,Fampridine
1631,Fluconazole
1632,Famciclovir
1633,Famotidine
1634,Fampridine
1635,Fampridine
1636,Fampridine
1637,Famciclovir
1638,Human Coagulation Factor Viii
1639,Folic Acid
1640,Miconazole Nitrate
1641,Ceftriaxone Sodium Sesquaterhydrate
1642,Ceftriaxone Sodium Sesquaterhydrate
1643,Iron
1644,Doconexent
1644,Icosapent
1645,Doconexent
1645,Vitamin D
1645,Icosapent
1645,Retinol
1646,Meloxicam
1647,Meloxicam
1648,Alendronate Sodium Trihydrate
1649,Epirubicin Hydrochloride
1650,Fluconazole
1651,Losartan Potassium
1651,Hydrochlorothiazide
1652,Beclometasone Dipropionate
1652,Formoterol Fumarate Dihydrate
1653,Febuxostat
1654,Febuxostat
1655,Calcium Folinate
1656,Factor Viii Inhibitor Bypassing Fraction
1657,Piroxicam
1658,Selegiline Hydrochloride
1659,Fludrocortisone Acetate
1660,Letrozole
1661,Letrozole
1662,Dydrogesterone
1662,Estradiol
1662,Estradiol
1663,Letrozole
1664,Fluprednidene Acetate
1664,Miconazole Nitrate
1665,Diclofenac Sodium
1666,Dimetindene Maleate
1667,Promethazine Hydrochloride
1668,Promethazine Hydrochloride
1669,Dimetindene Maleate
1670,Penciclovir
1671,Penciclovir
1672,Fenofibrate
1673,Diclofenac Sodium
1674,Fentanyl
1675,Fentanyl Citrate
1676,Fentanyl
1677,Fentanyl
1678,Benzydamine Hydrochloride
1679,Folic Acid
1679,Dried Ferrous Sulfate
1680,Teriflunomide
1681,Ferrous Gluconate
1682,Ferrous Gluconate
1683,Ferric Hydroxide Polymaltose Complex
1684,Palonosetron
1685,Ferrous Gluconate
1686,Letrozole
1687,Ferrous Gluconate
1688,Ferric Carboxymaltose
1689,Ferric Hydroxide Polymaltose Complex
1690,Folic Acid
1690,Ferrous Sulfate
1691,Ferrous Gluconate
1692,Ferrous Gluconate
1693,Ferrous Gluconate
1694,Ferrous Gluconate
1695,Ferric Carboxymaltose
1696,Ferric Carboxymaltose
1697,Ferric Hydroxide Polymaltose Complex
1698,Iron
1699,Ferrous Gluconate
1700,Ferrous (Ii) Glycine Sulfate Complex
1701,Ferric Hydroxide Polymaltose Complex
1702,Ferrous Gluconate
1703,Ferrous Gluconate
1704,Ferrous Gluconate
1705,Iron Sucrose
1706,Iron
1707,Ferrous Gluconate
1708,Fesoterodine Fumarate
1709,Pitavastatin
1710,Human Fibrinogen
1711,Gemfibrozil
1712,Folic Acid
1713,Donepezil Hydrochloride
1714,Finasteride
1715,Finasteride
1716,Finasteride
1717,Sitagliptin
1718,Fingolimod
1719,Fingolimod
1720,Fingolimod
1721,Fingolimod
1722,Fingolimod
1723,Fingolimod
1724,Fluprednidene Acetate
1724,Miconazole Nitrate
1725,Valine
1725,Alanine
1725,Arginine
1725,Histidine
1725,Isoleucine
1725,Leucine
1725,Methionine
1725,Phenylalanine
1725,Proline
1725,Serine
1725,Threonine
1725,Tyrosine
1725,Glycine
1725,Olive Oil
1725,Refined
1725,Soya-Bean Oil Refined
1725,Triglycerides
1725,Medium Chain
1725,Tryptophan
1725,Potassium Chloride
1725,Calcium Chloride Dihydrate
1725,Glucose Monohydrate
1725,Lysine Hydrochloride
1725,Magnesium Sulfate Heptahydrate
1725,Sodium Acetate Trihydrate
1725,Zinc Sulphate Heptahydrate
1725,Sodium Glycerophosphate Hydrate
1725,Fish Oil
1725,Rich In Omega-3-Acids
1726,Valine
1726,Alanine
1726,Arginine
1726,Histidine
1726,Isoleucine
1726,Leucine
1726,Methionine
1726,Phenylalanine
1726,Proline
1726,Serine
1726,Threonine
1726,Tyrosine
1726,Glycine
1726,Olive Oil
1726,Refined
1726,Soya-Bean Oil Refined
1726,Triglycerides
1726,Medium Chain
1726,Tryptophan
1726,Potassium Chloride
1726,Calcium Chloride Dihydrate
1726,Glucose Monohydrate
1726,Lysine Hydrochloride
1726,Magnesium Sulfate Heptahydrate
1726,Sodium Acetate Trihydrate
1726,Zinc Sulphate Heptahydrate
1726,Sodium Glycerophosphate Hydrate
1726,Fish Oil
1726,Rich In Omega-3-Acids
1727,Fingolimod
1728,Moxonidine
1729,Finasteride
1730,Latanoprost
1730,Timolol
1731,Nimesulide
1732,Metronidazole
1733,Metronidazole
1734,Metronidazole
1735,Clotrimazole
1735,Metronidazole
1736,Clotrimazole
1736,Metronidazole
1737,Metronidazole
1738,Magnesium Glycerophosphate
1738,Pyridoxine Hydrochloride
1739,Levofloxacin
1740,Flecainide Acetate
1741,Flecainide
1742,Flecainide Acetate
1743,Flecainide Acetate
1744,Disodium Phosphate Dodecahydrate
1744,Sodium Dihydrogen Phosphate Dihydrate
1745,Diclofenac Diethylamine
1746,Diclofenac Sodium
1747,Fluprednidene Acetate
1747,Miconazole Nitrate
1748,Diosmin
1748,Hesperidin
1749,Human Serum Albumin
1750,Amikacin Sulfate
1751,Amikacin Sulfate
1752,Fluticasone Propionate
1753,Rizatriptan Benzoate
1754,Fluticasone Propionate
1755,Fluticasone Propionate
1756,Fluticasone Propionate
1757,Fluticasone Propionate
1758,Fluticasone Propionate
1759,Fluticasone Propionate
1760,Ciprofloxacin
1761,Nimesulide
1762,Betamethasone
1763,Fluoxetine
1764,Levofloxacin
1765,B/Phuket/3073/2013-Like Virus (B/Phuket/3073/2013
1765,Wild Type)
1765,Influenza Virus B/Austria/1359417/2021-Like Strain (B/Austria/1359417/2021
1765,Bvr-26)
1765,A/Victoria/4897/2022 (H1n1)pdm09-Like Strain (A/Victoria/4897/2022
1765,Ivr-238)
1765,Influenza Virus A/Thailand/8/2022 (H3n2) Ivr-237-Like Strain (A/Thailand/8/2022)
1766,B/Phuket/3073/2013-Like Virus (B/Phuket/3073/2013
1766,Wild Type)
1766,Influenza Virus B/Austria/1359417/2021-Like Strain (B/Austria/1359417/2021
1766,Bvr-26)
1766,Influenza A/Victoria/4897/2022 Ivr-238 (H1n1)
1766,Inactivated
1766,Influenza Virus A/Thailand/8/2022 (H3n2) Ivr-237-Like Strain (A/Thailand/8/2022)
1767,Fluconazole
1768,Fluconazole
1769,Fluconazole
1770,Fluconazole
1771,Flucloxacillin Sodium Monohydrate
1772,Flucloxacillin Sodium Monohydrate
1773,Fluconazole
1774,Fluconazole
1775,Fluconazole
1776,Fluconazole
1777,Fluorometholone
1778,Fluconazole
1779,Fluconazole
1780,Fluconazole
1781,Fluconazole
1782,Fluconazole
1783,Fluconazole
1784,Fluticasone Propionate
1785,Fluconazole
1786,Fluconazole
1787,Fluconazole
1788,Fludarabine Phosphate
1789,Fludarabine Phosphate
1790,Fludeoxyglucose (18f)
1791,Fludeoxyglucose (18f)
1792,Fludeoxyglucose (18f)
1793,Indapamide
1794,Ambroxol Hydrochloride
1795,Ambroxol Hydrochloride
1796,Acetylcysteine
1797,Flumazenil
1798,Flumazenil
1799,Fluprednidene Acetate
1799,Miconazole Nitrate
1800,Fluprednidene Acetate
1800,Miconazole Nitrate
1801,Itraconazole
1802,Fluprednidene Acetate
1802,Miconazole Nitrate
1803,Fluorouracil
1804,Fluorouracil
1805,Flurbiprofen Sodium
1806,Omeprazole
1807,Fluticasone Propionate
1807,Salmeterol
1808,Fluorescein Sodium
1809,Norfloxacin
1810,Fluconazole
1811,Fluticasone Propionate
1812,Fusidic Acid
1813,Fluticasone Propionate
1814,Fluticasone Propionate
1815,Fluticasone Propionate
1816,Fluticasone Propionate
1817,Azelastine Hydrochloride
1817,Fluticasone Propionate
1818,Fluvastatin Sodium
1819,Atorvastatin
1820,Fluconazole
1821,Fluorometholone
1822,Methylprednisolone Aceponate
1823,Fluoxetine
1824,Calcium Folinate
1825,Folic Acid
1825,Anhydrous
1826,Cyanocobalamin
1826,Folic Acid
1827,Calcium Folinate Pentahydrate
1828,Folic Acid
1829,Levoleucovorin
1830,Levoleucovorin
1831,Fosfomycin
1832,Formoterol Fumarate Dihydrate
1833,Sumatriptan
1834,Sumatriptan
1835,Metformin Hydrochloride
1835,Sitagliptin
1836,Colecalciferol
1837,Formoterol Fumarate Dihydrate
1838,Formoterol Fumarate
1839,Caspofungin
1840,Hydrocortisone Acetate
1840,Lidocaine
1841,Hydrocortisone
1841,Lidocaine
1842,Indometacin
1843,Ciprofloxacin
1844,Ciprofloxacin
1845,Sodium Hydrogen Carbonate
1845,Potassium Chloride
1845,Sodium Chloride
1845,Sodium Sulfate Anhydrous
1845,Macrogol 4000
1846,Naloxone Hydrochloride
1847,Alendronate Sodium Trihydrate
1848,Alendronic Acid
1849,Alendronic Acid
1850,Alendronic Acid
1851,Foscarnet Sodium Hexahydrate
1852,Fosfomycin Trometamol
1853,Lanthanum
1854,Formoterol Fumarate Dihydrate
1854,Beclometasone Dipropionate Anhydrous
1855,Formoterol Fumarate Dihydrate
1855,Beclometasone Dipropionate Anhydrous
1856,Clindamycin Phosphate
1857,Clindamycin Phosphate
1858,Aceclofenac
1859,Thiamine Hydrochloride
1859,Cyanocobalamin
1859,Pyridoxine Hydrochloride
1860,Nadroparin Calcium
1861,Olanzapine
1862,Cefuroxime Sodium
1863,Sitagliptin
1864,Sitagliptin
1865,Mometasone Furoate
1866,Terbinafine Hydrochloride
1867,Clobazam
1868,Amiloride Hydrochloride
1868,Furosemide
1869,Levocarnitine
1870,Levocarnitine
1871,Levocarnitine
1872,Levocarnitine
1873,Betamethasone Valerate
1873,Fusidic Acid
1874,Fusidic Acid
1874,Betamethasone
1875,Fusidic Acid
1876,Sodium Fusidate
1877,Fusidic Acid
1877,Hydrocortisone Acetate
1878,Sodium Fusidate
1879,Fusidic Acid
1880,Furosemide
1881,Amoxicillin
1881,Clavulanic Acid
1882,Fulvestrant
1883,Fulvestrant
1884,Fulvestrant
1885,Fluconazole
1886,Bifonazole
1887,Econazole Nitrate
1888,Econazole Nitrate
1889,Caspofungin
1890,Fluconazole
1891,Fluconazole
1892,Ketoconazole
1893,Itraconazole
1894,Itraconazole
1895,Fluconazole
1896,Fluconazole
1897,Fluconazole
1898,Micafungin
1899,Nitrofurantoin
1900,Fusidic Acid
1901,Fusidic Acid Hemihydrate
1902,Fusidic Acid
1903,Fusidic Acid
1903,Hydrocortisone Acetate
1904,Fluconazole
1905,Folic Acid
1906,Perampanel
1907,Finasteride
1908,Ganirelix
1909,Candesartan Cilexetil
1910,Hydrochlorothiazide
1910,Candesartan Cilexetil
1911,Iron Protein Succinylate
1912,Iron Protein Succinylate
1912,Calcium Folinate Pentahydrate
1913,Formoterol Fumarate
1914,Gallium (67ga) Citrate
1915,Gabapentin
1916,Gabapentin
1917,Gadobutrol
1918,Olmesartan Medoxomil
1918,Hydrochlorothiazide
1918,Amlodipine Besilate
1919,Galantamine
1920,Galantamine
1921,Ranitidine
1922,Germanium (68ge) Chloride
1923,Gallium (67ga) Citrate
1924,Citalopram
1925,Citalopram
1926,Timolol
1926,Travoprost
1927,Human Normal Immunoglobulin (Iv)
1928,Ganciclovir
1929,Tolfenamic Acid
1930,Trimebutine Maleate
1931,Phenobarbital
1932,Phenobarbital
1933,Meglumine Amidotrizoate
1933,Sodium Amidotrizoate
1934,Pantoprazole
1935,Omeprazole
1936,Sodium Hydrogen Carbonate
1936,Calcium Carbonate
1936,Sodium Alginate
1937,Sodium Hydrogen Carbonate
1937,Sodium Alginate
1938,Sodium Hydrogen Carbonate
1938,Calcium Carbonate
1938,Sodium Alginate
1939,Potassium Hydrogen Carbonate
1939,Sodium Alginate
1940,Sodium Hydrogen Carbonate
1940,Calcium Carbonate
1940,Sodium Alginate
1941,Sodium Hydrogen Carbonate
1941,Calcium Carbonate
1941,Sodium Alginate
1942,Sodium Hydrogen Carbonate
1942,Calcium Carbonate
1942,Sodium Alginate
1943,Sodium Hydrogen Carbonate
1943,Calcium Carbonate
1943,Sodium Alginate
1944,Isosorbide Mononitrate
1945,Clotrimazole
1945,Metronidazole
1946,Gefitinib
1947,Gefitinib
1948,Gefitinib
1949,Estriol
1950,Sodium Chloride
1950,Succinylated Gelatin
1951,Timolol
1952,Gemcitabine
1953,Gemcitabine
1954,Gemcitabine
1955,Gemcitabine
1956,Gemfibrozil
1957,Gemcitabine
1958,Gemcitabine
1959,Gemcitabine
1960,Gemcitabine
1961,Tadalafil
1962,Somatropin
1963,Dexamethasone Sodium Phosphate
1963,Gentamicin Sulfate
1964,Gentamicin Sulfate
1964,Dexamethasone
1965,Gentamicin
1966,Gemcitabine
1967,Ziprasidone
1968,Ziprasidone
1969,Clarithromycin
1970,Omeprazole
1971,Dopamine Hydrochloride
1972,Fingolimod
1973,Ciprofloxacin
1974,Ciprofloxacin Hydrochloride Monohydrate
1975,Gabapentin
1976,Glatiramer Acetate
1977,Brimonidine Tartrate
1978,Omeprazole
1979,Omeprazole Sodium
1980,Pramipexole Dihydrochloride Monohydrate
1981,Glycerol
1982,Gliclazide
1983,Glimepiride
1984,Prulifloxacin
1985,Glimepiride
1986,Simvastatin
1987,Glimepiride
1988,Pioglitazone
1989,Clopidogrel Besilate
1990,Nifedipine
1991,Finasteride
1992,Ceftriaxone
1993,Ceftriaxone
1994,Cefotaxime Sodium
1995,Glucagon
1996,Glucagon
1997,Glucosamine Sulfate Sodium Chloride
1998,Ferrous Gluconate
1999,Metformin Hydrochloride
2000,Metformin Hydrochloride
2001,Metformin Hydrochloride
2002,Metformin Hydrochloride
2003,Glucosamine Hydrochloride
2004,Glucosamine Sulfate Sodium Chloride
2005,Glucosamine Sulfate Sodium Chloride
2006,Glucose
2007,Glucose Monohydrate
2008,Sitagliptin
2009,Metformin Hydrochloride
2010,Glucosamine Sulfate
2011,Crystalline Glucosamine Sulfate
2012,Glucosamine Hydrochloride
2013,Glucosamine Hydrochloride
2014,Glucosamine Sulfate Sodium Chloride
2015,Empagliflozin
2016,Alanyl Glutamine
2017,Metformin Hydrochloride
2017,Vildagliptin
2018,Metformin Hydrochloride
2019,Sodium Glycerophosphate Pentahydrate
2020,Glycopyrronium Bromide
2021,Terlipressin Acetate
2022,Colecalciferol
2023,Losartan Potassium
2024,Citalopram
2025,Azithromycin
2026,Simvastatin
2027,Cefuroxime Sodium
2028,Sodium Hyaluronate
2029,Ibuprofen
2029,Paracetamol
2030,Ibuprofen
2030,Paracetamol
2031,Desogestrel
2031,Ethinylestradiol
2032,Piperacillin
2032,Tazobactam
2033,Metoclopramide Hydrochloride
2033,Paracetamol
2034,Granisetron Hydrochloride
2035,Granisetron Hydrochloride
2036,Dronabinol
2036,Cannabidiol
2037,Dronabinol
2037,Cannabidiol
2038,Rivaroxaban
2039,Ciprofloxacin
2040,Dabigatran Etexilate
2041,Pseudoephedrine Hydrochloride
2041,Ibuprofen
2042,Dexamethasone
2043,Dexamethasone
2044,Rosuvastatin
2045,Levocarnitine
2046,Tolvaptan
2047,Progesterone
2047,Micronised
2048,Fluconazole
2049,Fluconazole
2050,Folic Acid
2050,Dried Ferrous Sulfate
2051,Cetirizine Dihydrochloride
2052,Fluconazole
2053,Human Coagulation Factor Viii
2053,Human Von Willebrand Factor
2054,Human Von Willebrand Factor
2055,Human Coagulation Factor Viii
2056,Minoxidil
2057,Minoxidil
2058,Thiocolchicoside
2059,Cetirizine Dihydrochloride
2060,Donepezil Hydrochloride
2061,Enoxaparin Sodium
2062,Hepatitis A Virus (Inactivated ) Adsorbed On Aluminium Hydroxide Hydrated Produced On Human Diploid (Mrc-5) Cells
2062,Algeldrate
2063,Hepatitis A Virus (Inactivated ) Adsorbed On Aluminium Hydroxide Hydrated Produced On Human Diploid (Mrc-5) Cells
2063,Aluminium Hydroxide
2064,Hepatitis A Virus (Inactivated)
2064,Algeldrate
2065,Sodium Hydrogen Carbonate
2065,Sodium Chloride
2066,Sumatriptan
2067,Esomeprazole
2068,Betamethasone Dipropionate
2069,Paracetamol
2070,Loratadine
2071,Aciclovir
2072,Aciclovir
2073,Risperidone
2074,Iron(Iii) Ion
2075,Iron(Iii) Ion
2076,Folic Acid
2076,Ferric Hydroxide Polymaltose Complex
2077,Iron
2078,Emtricitabine
2078,Efavirenz
2078,Tenofovir Disoproxil Succinate
2079,Cinchocaine Hydrochloride
2079,Hexachlorophene
2079,Prednisolone
2079,Undecylenic Acid
2080,Calcium
2080,Lactic Acid
2080,Magnesium
2080,Sodium
2080,Chloride Ion
2080,Hydrogen Carbonate
2081,Heparin Sodium
2082,Human Hepatitis B Immunoglobulin
2083,Etofenamate
2084,Heparin Sodium
2084,Zinc Sulphate Monohydrate
2085,Ethyl Esters Of Iodised Fatty Acids From Poppyseed Oil
2086,Mupirocin
2087,Guaifenesin
2088,Diphenhydramine Hydrochloride
2088,Paracetamol
2088,Pseudoephedrine Hydrochloride
2088,Paracetamol
2089,Hexetidine
2090,Sodium Valproate
2091,Xylometazoline Hydrochloride
2092,Xylometazoline Hydrochloride
2092,Dexpanthenol
2093,Xylometazoline Hydrochloride
2093,Dexpanthenol
2094,Hexaminolevulinate
2095,Racecadotril
2096,Racecadotril
2097,Racecadotril
2098,Calcifediol Monohydrate
2099,Flunitrazepam
2100,Propofol
2101,Cetirizine Dihydrochloride
2102,Buspirone Hydrochloride
2103,Doxylamine Hydrogen Succinate
2104,Rosuvastatin Calcium
2105,Ifosfamide
2106,Meropenem Anhydrous
2107,Loratadine
2108,Sodium Hydrogen Carbonate
2109,Human Serum Albumin
2110,Human Albumin Solution
2111,Somatropin
2112,Insulin Human
2113,Insulin Human
2114,Insulin Human (Rdna)
2115,Insulin Human (Rdna)
2116,Insulin Human (Rdna)
2117,Insulin Human
2118,Insulin Human (Rdna)
2119,Insulin Human (Rdna)
2120,Insulin Human (Rdna)
2121,Insulin Human (Rdna)
2122,Insulin Human (Rdna)
2123,Insulin Human (Rdna)
2124,Insulin Human
2125,Insulin Human
2126,Insulin Human (Rdna)
2127,Sulfadiazine Silver
2127,Sodium Hyaluronate
2128,Sodium Hyaluronate
2129,Sodium Hyaluronate
2130,Hydrocortisone
2131,Hydroxycarbamide
2132,Hydrocortisone
2133,Furosemide
2134,Furosemide Sodium
2135,Fusidic Acid
2135,Hydrocortisone Acetate
2136,Chlortalidone
2137,Zolpidem Tartrate
2138,Nebivolol
2139,Hydrochlorothiazide
2139,Nebivolol
2140,Losartan Potassium
2140,Hydrochlorothiazide
2141,Sulfadiazine Silver
2141,Sodium Hyaluronate
2142,Sulfadiazine Silver
2142,Sodium Hyaluronate
2143,Terazosin
2144,Losartan Potassium
2144,Hydrochlorothiazide
2145,Losartan Potassium
2145,Hydrochlorothiazide
2146,Losartan Potassium
2146,Hydrochlorothiazide
2147,Aceclofenac
2148,Meloxicam
2149,Ibandronic Acid
2150,Extract Of Iberis Amara (1 : 1.5 - 2.5)
2150,Extracting Agent: Ethanol 50 % (V/V)
2150,Liquid Extract Of Caraway Fruit (1 : 2.5 - 3.5)
2150,Extracting Agent: Ethanol 30 % (V/V)
2150,Liquid Extract Of Matricaria Flower (1 : 2 - 4)
2150,Extracting Agent: Ethanol 30 % (V/V)
2150,Liquid Extract Of Peppermint Leaf (1 : 2.5 - 3.5)
2150,Extracting Agent: Ethanol 30 % (V/V)
2150,Liquid Extract From Liquorice Root (1:2
2150,5-3
2150,5)
2150,Extraction Solvent: Ethanol 30% V/V
2150,Liquid Extract From Melissa Leaf (1:2
2150,5-3
2150,5)
2150,Extraction Solvent: Ethanol 30% V/V
2151,Ibandronic Acid Monosodium Salt
2151,Monohydrate
2152,Ibandronic Acid
2153,Ibuprofen
2153,Paracetamol
2154,Trimebutine
2155,Trimebutine Maleate
2156,Ibuprofen
2156,Paracetamol
2157,Calcium Chloride Dihydrate
2158,Diacerein
2159,Colecalciferol
2159,Calcium Carbonate
2160,Human Normal Immunoglobulin
2161,Human Tetanus Immunoglobulin
2162,Tobramycin
2163,Ketoconazole
2164,Ketoconazole
2165,Linagliptin
2166,Gozetotide
2167,Iloprost Trometamol
2168,Eucalyptus Oil
2168,Turpentine Oil
2168,Larix Decidua Resin
2169,Iloprost
2170,Itraconazole
2171,Itraconazole
2172,Imatinib
2173,Imatinib
2174,Imatinib Mesilate
2175,Imatinib
2176,Imatinib
2177,Isosorbide 5 Mononitrate
2178,Mepivacaine Hydrochloride
2179,Sumatriptan
2180,Sumatriptan
2181,Cilastatin Sodium
2181,Imipenem Monohydrate
2182,Rivastigmine Hydrogen Tartrate
2183,Loperamide Hydrochloride
2184,Loperamide Hydrochloride
2185,Dimeticone
2185,Loperamide Hydrochloride
2186,Formoterol Fumarate
2187,Zopiclone
2188,Goserelin
2189,Goserelin Acetate
2190,Lactitol Monohydrate
2191,Lactitol Monohydrate
2192,Famotidine
2193,Ciclosporin
2194,Ciclosporin
2195,Matricariae Flos
2195,Achillea Millefolium L. Herba
2195,Marshmallow Root Powdered
2195,Oak Bark Powdered
2195,Dandelion Herb Powdered
2195,Horsetail Herb Powdered
2195,Walnut Leaves Powdered
2196,Cilostazol
2197,Propranolol
2198,Indium (111in)
2199,Indium (111in) Pentetate
2199,Calcium Trisodium Pentetate
2200,Clindamycin
2200,Benzoyl Peroxide
2201,Simvastatin
2201,Ezetimibe
2202,Aprepitant
2203,Levocarnitine
2204,Levocarnitine
2205,Simeticone
2206,Diphtheria Toxoid
2206,Tetanus Toxoid
2206,Haemophilus Type B Conjugate Vaccine (Tetanus Toxoid Conjugate)
2206,Pertussis Toxoid
2206,Pertussis Filamentous Haemagglutinin
2206,Pertussis Pertactin
2206,Poliovirus (Inactivated) Type 1 (Mahoney Strain) Produced On Vero Cells
2206,Poliovirus (Inactivated) Type 2 (Mef-1 Strain) Produced On Vero Cells
2206,Poliovirus (Inactivated) Type 3 (Saukett Strain) Produced On Vero Cells
2206,Algeldrate
2207,Diphtheria Toxoid
2207,Tetanus Toxoid
2207,Pertussis Toxoid
2207,Pertussis Filamentous Haemagglutinin
2207,Pertussis Pertactin
2207,Poliovirus (Inactivated) Type 3 (Saukett Strain)
2207,Poliovirus (Inactivated) Type 2 (Mef-1 Strain)
2207,Poliovirus (Inactivated) Type 1 (Mahoney Strain)
2207,Algeldrate
2208,Poliovirus (Inactivated) Type 3 (Saukett Strain)
2208,Pertussis Filamentous Haemagglutinin Adsorbed On Aluminium Hydroxide
2208,Hydrated
2208,Poliovirus (Inactivated) Type 2 (Mef-1 Strain)
2208,Pertussis Toxoid Adsorbed On Aluminium Hydroxide
2208,Hydrated
2208,Tetanus Toxoid Adsorbed On Aluminium Hydroxide
2208,Hydrated
2208,Poliovirus (Inactivated) Type 1 (Mahoney Strain)
2208,Pertussis Pertactin Adsorbed On Aluminium Hydroxide
2208,Hydrated
2208,Diphtheria Toxoid Adsorbed On Aluminium Hydroxide
2208,Hydrated
2208,Algeldrate
2209,Ceftriaxone
2210,Tioconazole
2211,Diacerein
2212,Diclofenac Sodium
2213,Influenza Virus B/Austria/1359417/2021-Like Strain (B/Austria/1359417/2021
2213,Bvr-26)
2213,Influenza A/Victoria/4897/2022 Ivr-238 (H1n1)
2213,Inactivated
2213,Influenza Virus A/Thailand/8/2022 (H3n2) Ivr-237-Like Strain (A/Thailand/8/2022)
2214,Influenza Virus B/Austria/1359417/2021-Like Strain (B/Austria/1359417/2021
2214,Bvr-26)
2214,Influenza A/Victoria/4897/2022 Ivr-238 (H1n1)
2214,Inactivated
2214,Influenza A Virus
2214,A/Croatia/10136rv/2023 (H3n2) Like Strain X-425a
2214,Inactivated
2215,B/Phuket/3073/2013-Like Virus (B/Phuket/3073/2013
2215,Wild Type)
2215,Influenza Virus B/Austria/1359417/2021-Like Strain (B/Austria/1359417/2021
2215,Bvr-26)
2215,Influenza A/Victoria/4897/2022 Ivr-238 (H1n1)
2215,Inactivated
2215,Influenza A Virus
2215,A/Croatia/10136rv/2023 (H3n2) Like Strain X-425a
2215,Inactivated
2216,Palonosetron
2217,Tinzaparin
2218,Tinzaparin Sodium
2219,Tinzaparin Sodium
2220,Pemetrexed
2221,Eplerenone
2222,Dobutamine
2223,Itraconazole
2224,Eplerenone
2225,Levocarnitine
2226,Levocarnitine
2227,Cefuroxime
2228,Lidocaine
2229,Iron Sucrose
2230,Soya Oil
2230,Purified
2231,Human Normal Immunoglobulin
2232,Formoterol Fumarate Dihydrate
2232,Beclometasone Dipropionate Anhydrous
2233,Formoterol Fumarate Dihydrate
2233,Beclometasone Dipropionate Anhydrous
2234,Formoterol Fumarate Dihydrate
2234,Beclometasone Dipropionate Anhydrous
2235,Enzalutamide
2236,Calcium Chloride Hexahydrate
2236,Sodium Iodide
2237,Sodium Iodide (131i)
2238,Povidone
2238,Iodinated
2239,Iomeprol
2240,Coal Tar Solution
2241,Magnesium Chloride Hexahydrate
2241,Potassium Chloride
2241,Sodium Chloride
2241,Sodium Acetate Trihydrate
2242,Iopamidol
2243,Iopamidol
2244,Iopamidol
2245,Iopamidol
2246,Iopamidol
2247,Apraclonidine
2248,Olmesartan Medoxomil
2249,Enalapril Maleate
2249,Hydrochlorothiazide
2250,Metformin Hydrochloride
2250,Vildagliptin
2251,Simvastatin
2252,Human Normal Immunoglobulin
2253,Irbesartan
2254,Hydrochlorothiazide
2254,Irbesartan
2255,Irbesartan
2256,Hydrochlorothiazide
2256,Irbesartan
2257,Irbesartan
2258,Hydrochlorothiazide
2258,Irbesartan
2259,Hydroxyzine Hydrochloride
2260,Hydroxyzine Hydrochloride
2261,Mirabegron
2262,Irinotecan Hydrochloride Trihydrate
2263,Irinotecan Hydrochloride Trihydrate
2264,Irinotecan Hydrochloride Trihydrate
2265,Irinotecan Hydrochloride Trihydrate
2266,Irinotecan Hydrochloride
2267,Irinotecan Hydrochloride Trihydrate
2268,Iron
2269,Clopidogrel
2270,Risperidone
2271,Risperidone
2272,Itraconazole
2273,Amisulpride
2274,Verapamil Hydrochloride
2275,Pilocarpine Hydrochloride
2276,Isotretinoin
2277,Isotretinoin
2278,Clopidogrel
2279,Deferasirox
2280,Deferasirox
2281,Chlorphenamine Maleate
2282,Chlorphenamine Maleate
2283,Entecavir
2284,Itraconazole
2285,Itraconazole
2286,Itraconazole
2287,Itraconazole
2288,Itraconazole
2289,Itraconazole
2290,Ivabradine Hydrochloride
2291,Ivabradine
2292,Ivacaftor
2293,Phenothrin
2294,Rivastigmine
2295,Rivastigmine
2296,Bemiparin Sodium
2297,Bemiparin Sodium
2298,Sodium Hydrogen Carbonate
2298,Potassium Chloride
2298,Sodium Chloride
2298,Sodium Sulfate Anhydrous
2298,Macrogol 3350
2299,Levothyroxine Sodium
2300,Topiramate
2301,Alendronate Sodium Trihydrate
2302,Metformin Hydrochloride
2302,Sitagliptin Hydrochloride Monohydrate
2303,Metformin Hydrochloride
2303,Sitagliptin
2304,Sitagliptin
2305,Simvastatin
2305,Ezetimibe
2306,Sitagliptin
2307,Abiraterone Acetate
2308,Metformin Hydrochloride
2309,Sitagliptin
2310,Triamcinolone Acetonide
2311,Metformin Hydrochloride
2311,Sitagliptin
2312,Ketoprofen Lysine
2313,Lacosamide
2314,Tibolone
2315,Sitagliptin
2316,Metformin Hydrochloride
2316,Sitagliptin
2317,Valine
2317,Alanine
2317,Arginine
2317,Histidine
2317,Isoleucine
2317,Leucine
2317,Methionine
2317,Phenylalanine
2317,Proline
2317,Serine
2317,Threonine
2317,Tyrosine
2317,Aspartic Acid
2317,Glutamic Acid
2317,Glycine
2317,Tryptophan
2317,Potassium Chloride
2317,Calcium Chloride Dihydrate
2317,Glucose Monohydrate
2317,Lysine Hydrochloride
2317,Magnesium Sulfate Heptahydrate
2317,Sodium Acetate Trihydrate
2317,Sodium Glycerophosphate Anhydrous
2317,Soya Oil
2317,Purified
2318,Colecalciferol
2319,Eltrombopag
2320,Eltrombopag
2321,Amoxicillin
2321,Clavulanic Acid
2322,Lacosamide
2323,Lacosamide
2324,Enalapril Maleate
2325,Amlodipine
2326,Nimesulide
2327,Irbesartan
